% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1383,2,6,"[76.59, 3.77]",76.59,81.48,
0,1383,3,8,"[95.48, 5.65]",95.48,95.48,
0,1383,4,10,"[62.04, 5.9]",62.04,95.48,
0,1383,5,12,"[98.38, 76.66]",98.38,98.38,
0,1383,6,14,"[96.64, 60.29]",96.64,98.38,
0,1383,7,16,"[3.14, 30.41]",30.41,98.38,
0,1383,8,18,"[99.22, 99.98]",99.98,99.98,
0,1383,9,20,"[19.64, 62.33]",62.33,99.98,
0,1384,0,2,"[8.17, 0.89]",8.17,8.17,
0,1384,1,4,"[25.64, 0.0]",25.64,25.64,
0,1384,2,6,"[0.0, 0.99]",0.99,25.64,
0,1384,3,8,"[10.04, 14.29]",14.29,25.64,
0,1384,4,10,"[31.66, 10.59]",31.66,31.66,
0,1384,5,12,"[21.65, 44.4]",44.4,44.4,
0,1384,6,14,"[2.53, 36.73]",36.73,44.4,
0,1384,7,16,"[84.03, 52.2]",84.03,84.03,
0,1384,8,18,"[61.09, 43.84]",61.09,84.03,
0,1384,9,20,"[92.19, 20.67]",92.19,92.19,
0,1385,0,2,"[87.62, 0.0]",87.62,87.62,
0,1385,1,4,"[3.04, 76.24]",76.24,87.62,
0,1385,2,6,"[3.4, 3.18]",3.4,87.62,
0,1385,3,8,"[88.89, 20.5]",88.89,88.89,
0,1385,4,10,"[3.14, 4.3]",4.3,88.89,
0,1385,5,12,"[2.72, 8.61]",8.61,88.89,
0,1385,6,14,"[36.97, 92.03]",92.03,92.03,
0,1385,7,16,"[89.95, 75.46]",89.95,92.03,
0,1385,8,18,"[95.48, 33.69]",95.48,95.48,
0,1385,9,20,"[96.64, 92.19]",96.64,96.64,
0,1386,0,2,"[9.96, 26.69]",26.69,26.69,
0,1386,1,4,"[2.62, 0.0]",2.62,26.69,
0,1386,2,6,"[6.48, 0.0]",6.48,26.69,
0,1386,3,8,"[71.81, 46.42]",71.81,71.81,
0,1386,4,10,"[80.86, 43.22]",80.86,80.86,
0,1386,5,12,"[0.0, 99.98]",99.98,99.98,
0,1386,6,14,"[43.84, 44.22]",44.22,99.98,
0,1386,7,16,"[69.03, 50.74]",69.03,99.98,
0,1386,8,18,"[19.99, 0.0]",19.99,99.98,
0,1386,9,20,"[49.48, 11.26]",49.48,99.98,
1,1337,0,2,"[52.08, 76.66]",76.66,76.66,0.0
1,1337,1,4,"[96.64, 80.86]",96.64,96.64,0.0
1,1337,2,6,"[18.38, 95.48]",95.48,96.64,0.0
1,1337,3,8,"[99.22, 92.03]",99.22,99.22,0.0
1,1337,4,10,"[92.19, 62.33]",92.19,99.22,0.0
1,1337,5,12,"[98.38, 7.43]",98.38,99.22,0.0
1,1337,6,14,"[89.95, 26.39]",89.95,99.22,0.0
1,1337,7,16,"[99.81, 25.45]",99.81,99.81,0.0
1,1337,8,18,"[36.73, 71.81]",71.81,99.81,0.0
1,1337,9,20,"[50.7, 50.55]",50.7,99.81,0.0
1,1337,0,2,"[0.0, 16.07]",16.07,16.07,1.0
1,1337,1,4,"[14.53, 36.97]",36.97,36.97,1.0
1,1337,2,6,"[3.67, 9.32]",9.32,36.97,1.0
1,1337,3,8,"[98.38, 80.86]",98.38,98.38,1.0
1,1337,4,10,"[28.9, 99.81]",99.81,99.81,1.0
1,1337,5,12,"[76.59, 80.65]",80.65,99.81,1.0
1,1337,6,14,"[78.93, 7.65]",78.93,99.81,1.0
1,1337,7,16,"[92.19, 44.47]",92.19,99.81,1.0
1,1337,8,18,"[99.22, 53.11]",99.22,99.81,1.0
1,1337,9,20,"[14.06, 96.64]",96.64,99.81,1.0
1,1337,0,2,"[3.14, 80.39]",80.39,80.39,2.0
1,1337,1,4,"[48.34, 48.91]",48.91,80.39,2.0
1,1337,2,6,"[99.81, 33.95]",99.81,99.81,2.0
1,1337,3,8,"[61.09, 45.73]",61.09,99.81,2.0
1,1337,4,10,"[24.11, 78.93]",78.93,99.81,2.0
1,1337,5,12,"[92.19, 53.11]",92.19,99.81,2.0
1,1337,6,14,"[98.38, 68.17]",98.38,99.81,2.0
1,1337,7,16,"[45.01, 99.22]",99.22,99.81,2.0
1,1337,8,18,"[89.95, 80.86]",89.95,99.81,2.0
1,1337,9,20,"[96.64, 71.81]",96.64,99.81,2.0
1,1337,0,2,"[7.43, 81.48]",81.48,81.48,3.0
1,1337,1,4,"[40.47, 2.45]",40.47,81.48,3.0
1,1337,2,6,"[22.07, 92.03]",92.03,92.03,3.0
1,1337,3,8,"[95.48, 65.32]",95.48,95.48,3.0
1,1337,4,10,"[96.64, 99.22]",99.22,99.22,3.0
1,1337,5,12,"[98.38, 91.39]",98.38,99.22,3.0
1,1337,6,14,"[99.81, 59.82]",99.81,99.81,3.0
1,1337,7,16,"[87.0, 89.95]",89.95,99.81,3.0
1,1337,8,18,"[66.84, 92.19]",92.19,99.81,3.0
1,1337,9,20,"[62.04, 80.65]",80.65,99.81,3.0
1,1337,0,2,"[51.83, 9.61]",51.83,51.83,4.0
1,1337,1,4,"[58.4, 76.24]",76.24,76.24,4.0
1,1337,2,6,"[84.67, 6.23]",84.67,84.67,4.0
1,1337,3,8,"[11.91, 98.38]",98.38,98.38,4.0
1,1337,4,10,"[99.81, 60.29]",99.81,99.81,4.0
1,1337,5,12,"[96.64, 92.19]",96.64,99.81,4.0
1,1337,6,14,"[89.95, 99.22]",99.22,99.81,4.0
1,1337,7,16,"[87.0, 95.48]",95.48,99.81,4.0
1,1337,8,18,"[4.3, 46.42]",46.42,99.81,4.0
1,1337,9,20,"[92.03, 84.03]",92.03,99.81,4.0
1,1337,0,2,"[11.77, 0.0]",11.77,11.77,5.0
1,1337,1,4,"[5.16, 14.81]",14.81,14.81,5.0
1,1337,2,6,"[12.39, 18.95]",18.95,18.95,5.0
1,1337,3,8,"[5.7, 80.65]",80.65,80.65,5.0
1,1337,4,10,"[75.46, 44.47]",75.46,80.65,5.0
1,1337,5,12,"[77.52, 71.81]",77.52,80.65,5.0
1,1337,6,14,"[92.03, 51.32]",92.03,92.03,5.0
1,1337,7,16,"[89.95, 12.23]",89.95,92.03,5.0
1,1337,8,18,"[90.39, 99.81]",99.81,99.81,5.0
1,1337,9,20,"[98.49, 45.73]",98.49,99.81,5.0
1,1337,0,2,"[99.22, 29.96]",99.22,99.22,6.0
1,1337,1,4,"[98.38, 84.49]",98.38,99.22,6.0
1,1337,2,6,"[28.9, 0.51]",28.9,99.22,6.0
1,1337,3,8,"[92.03, 69.03]",92.03,99.22,6.0
1,1337,4,10,"[95.48, 0.0]",95.48,99.22,6.0
1,1337,5,12,"[50.74, 99.98]",99.98,99.98,6.0
1,1337,6,14,"[77.01, 71.81]",77.01,99.98,6.0
1,1337,7,16,"[8.82, 62.33]",62.33,99.98,6.0
1,1337,8,18,"[96.64, 92.19]",96.64,99.98,6.0
1,1337,9,20,"[89.95, 80.86]",89.95,99.98,6.0
1,1337,0,2,"[57.85, 42.63]",57.85,57.85,7.0
1,1337,1,4,"[43.22, 75.46]",75.46,75.46,7.0
1,1337,2,6,"[71.81, 59.82]",71.81,75.46,7.0
1,1337,3,8,"[50.74, 19.71]",50.74,75.46,7.0
1,1337,4,10,"[49.48, 19.13]",49.48,75.46,7.0
1,1337,5,12,"[80.86, 77.52]",80.86,80.86,7.0
1,1337,6,14,"[76.66, 80.65]",80.65,80.86,7.0
1,1337,7,16,"[50.75, 2.77]",50.75,80.86,7.0
1,1337,8,18,"[6.2, 99.98]",99.98,99.98,7.0
1,1337,9,20,"[27.41, 4.39]",27.41,99.98,7.0
1,1337,0,2,"[58.48, 20.51]",58.48,58.48,8.0
1,1337,1,4,"[0.89, 2.77]",2.77,58.48,8.0
1,1337,2,6,"[17.0, 3.04]",17.0,58.48,8.0
1,1337,3,8,"[54.55, 10.59]",54.55,58.48,8.0
1,1337,4,10,"[13.31, 53.81]",53.81,58.48,8.0
1,1337,5,12,"[42.63, 7.54]",42.63,58.48,8.0
1,1337,6,14,"[11.65, 26.29]",26.29,58.48,8.0
1,1337,7,16,"[44.4, 39.2]",44.4,58.48,8.0
1,1337,8,18,"[23.81, 18.95]",23.81,58.48,8.0
1,1337,9,20,"[78.44, 25.67]",78.44,78.44,8.0
1,1337,0,2,"[99.81, 44.47]",99.81,99.81,9.0
1,1337,1,4,"[78.93, 80.65]",80.65,99.81,9.0
1,1337,2,6,"[61.09, 45.73]",61.09,99.81,9.0
1,1337,3,8,"[89.95, 49.48]",89.95,99.81,9.0
1,1337,4,10,"[98.38, 0.0]",98.38,99.81,9.0
1,1337,5,12,"[62.04, 96.64]",96.64,99.81,9.0
1,1337,6,14,"[99.22, 76.66]",99.22,99.81,9.0
1,1337,7,16,"[95.48, 7.65]",95.48,99.81,9.0
1,1337,8,18,"[75.46, 14.81]",75.46,99.81,9.0
1,1337,9,20,"[43.12, 74.3]",74.3,99.81,9.0
1,1337,0,2,"[78.44, 0.0]",78.44,78.44,10.0
1,1337,1,4,"[77.01, 13.79]",77.01,78.44,10.0
1,1337,2,6,"[84.49, 71.43]",84.49,84.49,10.0
1,1337,3,8,"[48.34, 6.23]",48.34,84.49,10.0
1,1337,4,10,"[8.82, 0.0]",8.82,84.49,10.0
1,1337,5,12,"[0.0, 31.51]",31.51,84.49,10.0
1,1337,6,14,"[85.21, 0.89]",85.21,85.21,10.0
1,1337,7,16,"[89.14, 7.88]",89.14,89.14,10.0
1,1337,8,18,"[72.24, 81.48]",81.48,89.14,10.0
1,1337,9,20,"[40.47, 22.07]",40.47,89.14,10.0
1,1337,0,2,"[11.77, 0.97]",11.77,11.77,11.0
1,1337,1,4,"[62.04, 95.48]",95.48,95.48,11.0
1,1337,2,6,"[96.64, 92.03]",96.64,96.64,11.0
1,1337,3,8,"[66.84, 38.8]",66.84,96.64,11.0
1,1337,4,10,"[89.95, 1.68]",89.95,96.64,11.0
1,1337,5,12,"[98.38, 46.42]",98.38,98.38,11.0
1,1337,6,14,"[99.81, 99.22]",99.81,99.81,11.0
1,1337,7,16,"[92.19, 71.81]",92.19,99.81,11.0
1,1337,8,18,"[23.81, 19.13]",23.81,99.81,11.0
1,1337,9,20,"[89.71, 2.45]",89.71,99.81,11.0
1,1337,0,2,"[71.81, 0.0]",71.81,71.81,12.0
1,1337,1,4,"[7.54, 75.46]",75.46,75.46,12.0
1,1337,2,6,"[77.52, 50.74]",77.52,77.52,12.0
1,1337,3,8,"[31.53, 43.22]",43.22,77.52,12.0
1,1337,4,10,"[16.07, 80.65]",80.65,80.65,12.0
1,1337,5,12,"[89.95, 99.81]",99.81,99.81,12.0
1,1337,6,14,"[98.38, 92.19]",98.38,99.81,12.0
1,1337,7,16,"[28.9, 99.22]",99.22,99.81,12.0
1,1337,8,18,"[5.95, 52.08]",52.08,99.81,12.0
1,1337,9,20,"[95.48, 44.47]",95.48,99.81,12.0
1,1337,0,2,"[2.77, 6.1]",6.1,6.1,13.0
1,1337,1,4,"[0.0, 12.23]",12.23,12.23,13.0
1,1337,2,6,"[35.61, 16.07]",35.61,35.61,13.0
1,1337,3,8,"[52.08, 92.19]",92.19,92.19,13.0
1,1337,4,10,"[99.81, 84.03]",99.81,99.81,13.0
1,1337,5,12,"[61.09, 99.22]",99.22,99.81,13.0
1,1337,6,14,"[98.38, 92.03]",98.38,99.81,13.0
1,1337,7,16,"[95.48, 0.0]",95.48,99.81,13.0
1,1337,8,18,"[96.64, 89.95]",96.64,99.81,13.0
1,1337,9,20,"[45.85, 91.27]",91.27,99.81,13.0
1,1337,0,2,"[99.22, 10.77]",99.22,99.22,14.0
1,1337,1,4,"[98.38, 18.61]",98.38,99.22,14.0
1,1337,2,6,"[96.64, 28.9]",96.64,99.22,14.0
1,1337,3,8,"[78.6, 95.48]",95.48,99.22,14.0
1,1337,4,10,"[5.9, 92.19]",92.19,99.22,14.0
1,1337,5,12,"[68.17, 99.98]",99.98,99.98,14.0
1,1337,6,14,"[80.86, 71.81]",80.86,99.98,14.0
1,1337,7,16,"[30.17, 50.74]",50.74,99.98,14.0
1,1337,8,18,"[99.81, 7.43]",99.81,99.98,14.0
1,1337,9,20,"[52.08, 89.95]",89.95,99.98,14.0
1,1337,0,2,"[0.0, 13.79]",13.79,13.79,15.0
1,1337,1,4,"[23.81, 0.0]",23.81,23.81,15.0
1,1337,2,6,"[78.6, 36.72]",78.6,78.6,15.0
1,1337,3,8,"[62.04, 18.38]",62.04,78.6,15.0
1,1337,4,10,"[18.38, 11.99]",18.38,78.6,15.0
1,1337,5,12,"[89.14, 89.95]",89.95,89.95,15.0
1,1337,6,14,"[96.64, 82.13]",96.64,96.64,15.0
1,1337,7,16,"[95.48, 77.52]",95.48,96.64,15.0
1,1337,8,18,"[92.03, 76.66]",92.03,96.64,15.0
1,1337,9,20,"[2.82, 21.88]",21.88,96.64,15.0
1,1337,0,2,"[62.04, 52.08]",62.04,62.04,16.0
1,1337,1,4,"[26.56, 50.7]",50.7,62.04,16.0
1,1337,2,6,"[18.38, 13.88]",18.38,62.04,16.0
1,1337,3,8,"[53.61, 4.66]",53.61,62.04,16.0
1,1337,4,10,"[39.57, 20.72]",39.57,62.04,16.0
1,1337,5,12,"[98.38, 68.17]",98.38,98.38,16.0
1,1337,6,14,"[96.64, 99.22]",99.22,99.22,16.0
1,1337,7,16,"[99.81, 95.48]",99.81,99.81,16.0
1,1337,8,18,"[87.0, 89.95]",89.95,99.81,16.0
1,1337,9,20,"[4.3, 92.19]",92.19,99.81,16.0
1,1337,0,2,"[92.19, 0.0]",92.19,92.19,17.0
1,1337,1,4,"[5.65, 92.03]",92.03,92.19,17.0
1,1337,2,6,"[89.95, 65.32]",89.95,92.19,17.0
1,1337,3,8,"[99.81, 12.23]",99.81,99.81,17.0
1,1337,4,10,"[98.38, 98.49]",98.49,99.81,17.0
1,1337,5,12,"[28.9, 99.22]",99.22,99.81,17.0
1,1337,6,14,"[61.33, 80.65]",80.65,99.81,17.0
1,1337,7,16,"[96.64, 53.11]",96.64,99.81,17.0
1,1337,8,18,"[95.48, 80.86]",95.48,99.81,17.0
1,1337,9,20,"[3.14, 18.38]",18.38,99.81,17.0
1,1337,0,2,"[63.2, 43.22]",63.2,63.2,18.0
1,1337,1,4,"[19.99, 29.45]",29.45,63.2,18.0
1,1337,2,6,"[0.28, 71.81]",71.81,71.81,18.0
1,1337,3,8,"[13.79, 75.46]",75.46,75.46,18.0
1,1337,4,10,"[50.74, 26.69]",50.74,75.46,18.0
1,1337,5,12,"[77.52, 23.81]",77.52,77.52,18.0
1,1337,6,14,"[80.65, 99.98]",99.98,99.98,18.0
1,1337,7,16,"[3.6, 7.54]",7.54,99.98,18.0
1,1337,8,18,"[2.41, 99.22]",99.22,99.98,18.0
1,1337,9,20,"[98.38, 92.19]",98.38,99.98,18.0
1,1337,0,2,"[20.5, 76.66]",76.66,76.66,19.0
1,1337,1,4,"[80.86, 50.74]",80.86,80.86,19.0
1,1337,2,6,"[19.99, 80.65]",80.65,80.86,19.0
1,1337,3,8,"[7.65, 44.47]",44.47,80.86,19.0
1,1337,4,10,"[96.64, 77.52]",96.64,96.64,19.0
1,1337,5,12,"[98.38, 89.95]",98.38,98.38,19.0
1,1337,6,14,"[2.13, 99.22]",99.22,99.22,19.0
1,1337,7,16,"[99.81, 52.47]",99.81,99.81,19.0
1,1337,8,18,"[52.08, 92.19]",92.19,99.81,19.0
1,1337,9,20,"[39.57, 95.48]",95.48,99.81,19.0
1,1337,0,2,"[36.73, 0.4]",36.73,36.73,20.0
1,1337,1,4,"[13.88, 68.17]",68.17,68.17,20.0
1,1337,2,6,"[21.65, 49.48]",49.48,68.17,20.0
1,1337,3,8,"[99.81, 0.97]",99.81,99.81,20.0
1,1337,4,10,"[98.38, 92.19]",98.38,99.81,20.0
1,1337,5,12,"[89.95, 99.22]",99.22,99.81,20.0
1,1337,6,14,"[87.0, 52.47]",87.0,99.81,20.0
1,1337,7,16,"[52.08, 95.48]",95.48,99.81,20.0
1,1337,8,18,"[96.64, 92.03]",96.64,99.81,20.0
1,1337,9,20,"[76.66, 80.86]",80.86,99.81,20.0
1,1337,0,2,"[51.83, 66.84]",66.84,66.84,21.0
1,1337,1,4,"[19.55, 81.48]",81.48,81.48,21.0
1,1337,2,6,"[39.57, 0.0]",39.57,81.48,21.0
1,1337,3,8,"[76.59, 96.64]",96.64,96.64,21.0
1,1337,4,10,"[98.38, 95.48]",98.38,98.38,21.0
1,1337,5,12,"[67.21, 99.22]",99.22,99.22,21.0
1,1337,6,14,"[100.0, 80.86]",100.0,100.0,21.0
1,1337,7,16,"[43.84, 92.19]",92.19,100.0,21.0
1,1337,8,18,"[99.81, 60.29]",99.81,100.0,21.0
1,1337,9,20,"[2.78, 89.95]",89.95,100.0,21.0
1,1337,0,2,"[0.0, 45.62]",45.62,45.62,22.0
1,1337,1,4,"[21.88, 31.14]",31.14,45.62,22.0
1,1337,2,6,"[77.58, 7.65]",77.58,77.58,22.0
1,1337,3,8,"[43.2, 96.64]",96.64,96.64,22.0
1,1337,4,10,"[89.95, 95.48]",95.48,96.64,22.0
1,1337,5,12,"[67.21, 19.71]",67.21,96.64,22.0
1,1337,6,14,"[62.04, 98.38]",98.38,98.38,22.0
1,1337,7,16,"[3.33, 99.22]",99.22,99.22,22.0
1,1337,8,18,"[87.0, 99.81]",99.81,99.81,22.0
1,1337,9,20,"[92.19, 53.11]",92.19,99.81,22.0
1,1337,0,2,"[49.48, 66.9]",66.9,66.9,23.0
1,1337,1,4,"[9.35, 36.18]",36.18,66.9,23.0
1,1337,2,6,"[0.0, 42.63]",42.63,66.9,23.0
1,1337,3,8,"[26.3, 36.73]",36.73,66.9,23.0
1,1337,4,10,"[7.54, 3.33]",7.54,66.9,23.0
1,1337,5,12,"[17.16, 28.74]",28.74,66.9,23.0
1,1337,6,14,"[33.69, 37.3]",37.3,66.9,23.0
1,1337,7,16,"[52.2, 60.29]",60.29,66.9,23.0
1,1337,8,18,"[8.45, 44.47]",44.47,66.9,23.0
1,1337,9,20,"[80.86, 23.8]",80.86,80.86,23.0
1,1337,0,2,"[18.61, 0.0]",18.61,18.61,24.0
1,1337,1,4,"[95.48, 68.31]",95.48,95.48,24.0
1,1337,2,6,"[99.22, 19.13]",99.22,99.22,24.0
1,1337,3,8,"[98.38, 0.51]",98.38,99.22,24.0
1,1337,4,10,"[96.64, 28.9]",96.64,99.22,24.0
1,1337,5,12,"[50.74, 38.65]",50.74,99.22,24.0
1,1337,6,14,"[77.58, 89.95]",89.95,99.22,24.0
1,1337,7,16,"[99.81, 92.03]",99.81,99.81,24.0
1,1337,8,18,"[92.19, 78.44]",92.19,99.81,24.0
1,1337,9,20,"[72.21, 54.52]",72.21,99.81,24.0
1,1337,0,2,"[13.88, 5.65]",13.88,13.88,25.0
1,1337,1,4,"[98.38, 92.03]",98.38,98.38,25.0
1,1337,2,6,"[96.64, 99.81]",99.81,99.81,25.0
1,1337,3,8,"[2.82, 89.95]",89.95,99.81,25.0
1,1337,4,10,"[61.09, 44.47]",61.09,99.81,25.0
1,1337,5,12,"[3.14, 52.08]",52.08,99.81,25.0
1,1337,6,14,"[99.22, 92.19]",99.22,99.81,25.0
1,1337,7,16,"[87.0, 52.47]",87.0,99.81,25.0
1,1337,8,18,"[51.83, 50.7]",51.83,99.81,25.0
1,1337,9,20,"[3.4, 95.48]",95.48,99.81,25.0
1,1337,0,2,"[80.65, 45.73]",80.65,80.65,26.0
1,1337,1,4,"[99.81, 75.46]",99.81,99.81,26.0
1,1337,2,6,"[24.11, 89.95]",89.95,99.81,26.0
1,1337,3,8,"[98.38, 92.19]",98.38,99.81,26.0
1,1337,4,10,"[96.64, 99.22]",99.22,99.81,26.0
1,1337,5,12,"[95.48, 20.72]",95.48,99.81,26.0
1,1337,6,14,"[28.9, 78.93]",78.93,99.81,26.0
1,1337,7,16,"[45.01, 92.03]",92.03,99.81,26.0
1,1337,8,18,"[83.62, 19.13]",83.62,99.81,26.0
1,1337,9,20,"[45.85, 76.66]",76.66,99.81,26.0
1,1337,0,2,"[0.0, 92.19]",92.19,92.19,27.0
1,1337,1,4,"[98.38, 61.09]",98.38,98.38,27.0
1,1337,2,6,"[4.3, 80.65]",80.65,98.38,27.0
1,1337,3,8,"[99.81, 80.86]",99.81,99.81,27.0
1,1337,4,10,"[24.11, 45.73]",45.73,99.81,27.0
1,1337,5,12,"[96.64, 43.22]",96.64,99.81,27.0
1,1337,6,14,"[89.95, 99.22]",99.22,99.81,27.0
1,1337,7,16,"[71.43, 91.19]",91.19,99.81,27.0
1,1337,8,18,"[84.67, 31.14]",84.67,99.81,27.0
1,1337,9,20,"[99.98, 19.13]",99.98,99.98,27.0
1,1337,0,2,"[60.68, 7.12]",60.68,60.68,28.0
1,1337,1,4,"[77.58, 7.43]",77.58,77.58,28.0
1,1337,2,6,"[43.2, 0.0]",43.2,77.58,28.0
1,1337,3,8,"[55.96, 38.48]",55.96,77.58,28.0
1,1337,4,10,"[2.52, 99.81]",99.81,99.81,28.0
1,1337,5,12,"[98.38, 92.19]",98.38,99.81,28.0
1,1337,6,14,"[96.64, 99.22]",99.22,99.81,28.0
1,1337,7,16,"[87.0, 95.48]",95.48,99.81,28.0
1,1337,8,18,"[89.95, 100.0]",100.0,100.0,28.0
1,1337,9,20,"[51.83, 0.51]",51.83,100.0,28.0
1,1337,0,2,"[95.48, 75.46]",95.48,95.48,29.0
1,1337,1,4,"[96.64, 99.22]",99.22,99.22,29.0
1,1337,2,6,"[28.9, 74.3]",74.3,99.22,29.0
1,1337,3,8,"[35.61, 25.45]",35.61,99.22,29.0
1,1337,4,10,"[1.62, 59.82]",59.82,99.22,29.0
1,1337,5,12,"[92.03, 99.98]",99.98,99.98,29.0
1,1337,6,14,"[80.86, 62.33]",80.86,99.98,29.0
1,1337,7,16,"[50.74, 71.81]",71.81,99.98,29.0
1,1337,8,18,"[99.81, 92.19]",99.81,99.98,29.0
1,1337,9,20,"[98.38, 89.95]",98.38,99.98,29.0
1,1337,0,2,"[3.14, 0.0]",3.14,3.14,30.0
1,1337,1,4,"[22.3, 51.32]",51.32,51.32,30.0
1,1337,2,6,"[29.57, 80.65]",80.65,80.65,30.0
1,1337,3,8,"[71.81, 45.73]",71.81,80.65,30.0
1,1337,4,10,"[9.61, 75.46]",75.46,80.65,30.0
1,1337,5,12,"[77.52, 36.73]",77.52,80.65,30.0
1,1337,6,14,"[89.95, 80.86]",89.95,89.95,30.0
1,1337,7,16,"[96.64, 92.03]",96.64,96.64,30.0
1,1337,8,18,"[98.38, 95.48]",98.38,98.38,30.0
1,1337,9,20,"[30.41, 99.22]",99.22,99.22,30.0
1,1337,0,2,"[7.43, 81.48]",81.48,81.48,31.0
1,1337,1,4,"[2.72, 3.79]",3.79,81.48,31.0
1,1337,2,6,"[96.64, 20.07]",96.64,96.64,31.0
1,1337,3,8,"[95.48, 76.66]",95.48,96.64,31.0
1,1337,4,10,"[30.41, 31.14]",31.14,96.64,31.0
1,1337,5,12,"[88.89, 92.03]",92.03,96.64,31.0
1,1337,6,14,"[89.95, 66.84]",89.95,96.64,31.0
1,1337,7,16,"[45.85, 17.0]",45.85,96.64,31.0
1,1337,8,18,"[92.19, 19.71]",92.19,96.64,31.0
1,1337,9,20,"[98.38, 99.81]",99.81,99.81,31.0
1,1337,0,2,"[11.91, 85.21]",85.21,85.21,32.0
1,1337,1,4,"[89.14, 20.72]",89.14,89.14,32.0
1,1337,2,6,"[88.89, 72.24]",88.89,89.14,32.0
1,1337,3,8,"[76.59, 62.04]",76.59,89.14,32.0
1,1337,4,10,"[3.14, 57.27]",57.27,89.14,32.0
1,1337,5,12,"[82.13, 9.79]",82.13,89.14,32.0
1,1337,6,14,"[45.85, 22.07]",45.85,89.14,32.0
1,1337,7,16,"[36.97, 5.16]",36.97,89.14,32.0
1,1337,8,18,"[96.64, 78.93]",96.64,96.64,32.0
1,1337,9,20,"[99.81, 31.14]",99.81,99.81,32.0
1,1337,0,2,"[43.9, 23.57]",43.9,43.9,33.0
1,1337,1,4,"[25.77, 38.44]",38.44,43.9,33.0
1,1337,2,6,"[22.08, 70.8]",70.8,70.8,33.0
1,1337,3,8,"[6.23, 61.67]",61.67,70.8,33.0
1,1337,4,10,"[28.36, 7.88]",28.36,70.8,33.0
1,1337,5,12,"[54.52, 68.31]",68.31,70.8,33.0
1,1337,6,14,"[48.34, 62.15]",62.15,70.8,33.0
1,1337,7,16,"[68.17, 19.13]",68.17,70.8,33.0
1,1337,8,18,"[50.7, 49.48]",50.7,70.8,33.0
1,1337,9,20,"[78.93, 14.29]",78.93,78.93,33.0
1,1337,0,2,"[40.47, 11.77]",40.47,40.47,34.0
1,1337,1,4,"[77.58, 38.48]",77.58,77.58,34.0
1,1337,2,6,"[88.89, 18.72]",88.89,88.89,34.0
1,1337,3,8,"[2.13, 66.84]",66.84,88.89,34.0
1,1337,4,10,"[3.14, 57.27]",57.27,88.89,34.0
1,1337,5,12,"[14.24, 65.32]",65.32,88.89,34.0
1,1337,6,14,"[30.41, 26.56]",30.41,88.89,34.0
1,1337,7,16,"[19.55, 2.52]",19.55,88.89,34.0
1,1337,8,18,"[22.07, 5.16]",22.07,88.89,34.0
1,1337,9,20,"[31.18, 12.44]",31.18,88.89,34.0
1,1337,0,2,"[75.46, 71.81]",75.46,75.46,35.0
1,1337,1,4,"[50.74, 43.22]",50.74,75.46,35.0
1,1337,2,6,"[80.65, 13.79]",80.65,80.65,35.0
1,1337,3,8,"[99.81, 2.77]",99.81,99.81,35.0
1,1337,4,10,"[89.95, 92.19]",92.19,99.81,35.0
1,1337,5,12,"[61.09, 44.47]",61.09,99.81,35.0
1,1337,6,14,"[9.96, 68.17]",68.17,99.81,35.0
1,1337,7,16,"[92.03, 31.53]",92.03,99.81,35.0
1,1337,8,18,"[99.22, 45.73]",99.22,99.81,35.0
1,1337,9,20,"[98.38, 95.48]",98.38,99.81,35.0
1,1337,0,2,"[92.19, 3.33]",92.19,92.19,36.0
1,1337,1,4,"[99.81, 84.03]",99.81,99.81,36.0
1,1337,2,6,"[98.38, 80.65]",98.38,99.81,36.0
1,1337,3,8,"[98.49, 99.22]",99.22,99.81,36.0
1,1337,4,10,"[28.9, 0.89]",28.9,99.81,36.0
1,1337,5,12,"[92.03, 19.13]",92.03,99.81,36.0
1,1337,6,14,"[89.95, 95.48]",95.48,99.81,36.0
1,1337,7,16,"[96.64, 77.52]",96.64,99.81,36.0
1,1337,8,18,"[76.66, 45.73]",76.66,99.81,36.0
1,1337,9,20,"[65.32, 3.04]",65.32,99.81,36.0
1,1337,0,2,"[75.46, 71.81]",75.46,75.46,37.0
1,1337,1,4,"[43.22, 19.71]",43.22,75.46,37.0
1,1337,2,6,"[7.54, 3.33]",7.54,75.46,37.0
1,1337,3,8,"[80.86, 44.47]",80.86,80.86,37.0
1,1337,4,10,"[76.66, 99.98]",99.98,99.98,37.0
1,1337,5,12,"[95.48, 99.22]",99.22,99.98,37.0
1,1337,6,14,"[98.38, 43.84]",98.38,99.98,37.0
1,1337,7,16,"[96.64, 74.3]",96.64,99.98,37.0
1,1337,8,18,"[18.38, 66.84]",66.84,99.98,37.0
1,1337,9,20,"[39.57, 50.74]",50.74,99.98,37.0
1,1337,0,2,"[66.9, 3.88]",66.9,66.9,38.0
1,1337,1,4,"[14.81, 25.67]",25.67,66.9,38.0
1,1337,2,6,"[61.86, 3.96]",61.86,66.9,38.0
1,1337,3,8,"[0.0, 45.62]",45.62,66.9,38.0
1,1337,4,10,"[27.16, 0.0]",27.16,66.9,38.0
1,1337,5,12,"[26.52, 39.32]",39.32,66.9,38.0
1,1337,6,14,"[25.35, 48.91]",48.91,66.9,38.0
1,1337,7,16,"[80.39, 22.87]",80.39,80.39,38.0
